YEAR,DOY,Hour,"Scalar B, nT","Vector b Magnitude, nT","BX, nT","BY, nT","BZ, nT",SW Proton Density N/cm3,Flow Pressure,E electric field,Dst-index nT
2023,226,0,4,3.4,-0.9,-2.6,-1.9,6.7,1.57,0.5,7
2023,226,1,3.5,3,-0.1,-2.5,1.7,7.6,1.74,-0.78,9
2023,226,2,4.1,3.5,-0.6,-2.8,2,8.1,1.86,-0.93,12
2023,226,3,3.8,2.2,-0.3,-1.7,-1.4,8.9,2.03,0.32,14
2023,226,4,4.1,3.6,0.2,-2.8,2.2,7.6,1.74,-1.03,10
2023,226,5,4.2,3.8,0.6,-3.1,2.1,7.4,1.7,-1.06,9
2023,226,6,3.7,2.9,0.8,-2.6,0.9,7.9,1.85,-0.64,8
2023,226,7,3.9,3.2,-0.7,-2,2.4,8,1.91,-1.09,10
2023,226,8,3.2,1.8,1,-0.8,-1.3,8.4,1.94,0.28,14
2023,226,9,4.2,3.4,3.3,0.9,-0.4,8.3,1.8,0.28,14
2023,226,10,3.9,3.6,2.1,2.9,0.3,8,1.76,0.38,13
2023,226,11,4.2,3.9,1.5,3.6,0.1,7.6,1.68,0.56,9
2023,226,12,3.8,2.8,1.8,1.9,1,7.5,1.61,0,6
2023,226,13,4,3.6,2.1,2.4,1.5,7.2,1.53,-0.1,4
2023,226,14,4.1,3.9,2.9,1.6,2,6.8,1.38,-0.4,3
2023,226,15,4.1,3.9,3.5,1.6,0.7,6.7,1.33,0,2
2023,226,16,4.1,3.7,3.5,1.1,-0.5,6.5,1.26,0.26,3
2023,226,17,3.9,3.9,2.7,1,-2.6,6.5,1.26,0.91,2
2023,226,18,3.4,2.9,1.7,-0.4,-2.3,6.7,1.34,0.7,2
2023,226,19,3.5,3.2,1.9,-1.6,-2,6.7,1.32,0.52,0
2023,226,20,3.9,3.7,1.2,-2.9,-2,6.7,1.31,0.46,-1
2023,226,21,3.9,3.6,1.9,-3,-0.1,6.7,1.28,-0.13,2
2023,226,22,3.6,3.6,2.1,-2.3,-1.8,7.2,1.35,0.45,5
2023,226,23,3.7,3.7,1.8,-2.4,-2.1,7.3,1.35,0.55,6
2023,227,0,3.5,3.4,0.7,-2.1,-2.6,7.7,1.41,0.71,8
2023,227,1,3.4,3.3,2.2,-2.2,-1.1,8.1,1.47,0.19,7
2023,227,2,3.5,3.3,2.1,-2,-1.6,8.8,1.6,0.35,11
2023,227,3,3.1,2.8,0.7,-2.7,-0.6,9.6,1.76,-0.03,13
2023,227,4,3.3,3.1,1.9,-2.2,-1.1,10.2,1.81,0.13,14
2023,227,5,3.1,2.8,2,-2,-0.4,11.1,1.97,-0.1,14
2023,227,6,3.3,3,1.7,-2.5,0.4,11.3,1.97,-0.41,13
2023,227,7,3.8,3.6,1.3,-3.2,-1.1,11.4,1.99,-0.09,14
2023,227,8,3.8,3.8,2.2,-2.2,-2.2,11.3,1.93,0.31,13
2023,227,9,4,3.9,2.7,-1.1,-2.6,11.5,1.94,0.55,13
2023,227,10,3.6,2.5,1,-2,-1.2,12.4,2.1,0.03,12
2023,227,11,3.7,3.5,1.1,-3.2,-0.9,12.4,2.05,-0.21,13
2023,227,12,4.3,3.9,1.6,-3.2,-1.5,11.4,1.82,-0.06,14
2023,227,13,5.2,5,1.7,-4.4,-1.5,10.4,1.64,-0.18,14
2023,227,14,4.9,4.9,2.1,-4.3,-1,11.3,1.89,-0.27,16
2023,227,15,4.7,4.6,3.6,-2.5,-1.5,14.5,2.34,0.12,16
2023,227,16,6.3,6.3,5.8,-0.9,-2.3,12.4,1.89,0.56,13
2023,227,17,6.4,6.3,5.1,1.7,-3.2,13.1,2.04,1.07,14
2023,227,18,6.8,6.6,4.5,3.6,-3.3,11.9,1.82,1.21,12
2023,227,19,6.6,6.6,3.4,4.7,-3.1,10,1.51,1.2,7
2023,227,20,5.2,5.2,3.1,3.2,-2.7,12.1,1.79,0.96,3
2023,227,21,4.9,4.8,2.8,3,-2.5,12.3,1.81,0.87,1
2023,227,22,5.7,5.7,2.7,4.8,-1.3,10.4,1.52,0.61,0
2023,227,23,5.8,5.8,3.4,4.5,-1.4,9.2,1.33,0.6,-1
2023,228,0,5.7,5.7,2.9,4.7,-1.1,9,1.3,0.55,3
2023,228,1,5.2,5.2,2.8,4.3,-0.7,11.1,1.6,0.46,4
2023,228,2,5.1,5.1,3,4,0,11.6,1.64,0.26,7
2023,228,3,3.5,2.9,2.8,-0.4,0.7,16,2.23,-0.22,12
2023,228,4,4.2,2.3,2.2,-0.1,-0.4,15.5,2.39,0.09,13
2023,228,5,5.3,5.1,2.5,-3.4,2.9,12.5,1.88,-1.09,11
2023,228,6,5,4.9,-0.2,-4.2,2.4,13.7,2.19,-1.09,8
2023,228,7,4.9,4.5,1.4,4.3,-0.8,11.9,1.99,0.72,11
2023,228,8,4.9,4.5,1.8,4.1,-0.3,13.3,2.21,0.61,12
2023,228,9,4.8,4.7,2.8,3.7,1,13.7,2.31,0.24,12
2023,228,10,5.1,4.9,3.7,-0.4,3.1,12.8,2.28,-0.88,12
2023,228,11,5.8,5.7,3.4,-2.3,3.9,12.8,2.43,-1.38,11
2023,228,12,5.7,5.4,3,-3.5,2.8,13.8,2.67,-1.28,11
2023,228,13,5.4,4.1,1.4,-1.4,-3.6,16.2,3.13,0.81,11
2023,228,14,7.2,4.7,-1.8,2.3,-3.8,14.2,2.44,1.38,2
2023,228,15,8.7,8.6,-0.7,-1,-8.5,9.1,1.64,2.34,-8
2023,228,16,8.5,7.9,-1.5,2.7,-7.2,10.1,1.85,2.46,-18
2023,228,17,8.1,8.1,-2.6,5.4,-5.5,11.3,2.07,2.2,-21
2023,228,18,8.5,8.4,-2.3,6.1,-5.4,12.1,2.29,2.17,-21
2023,228,19,9.4,9.3,-2.1,8.1,-4.1,11.3,2.07,1.85,-19
2023,228,20,9.9,9.8,-1.5,9.5,-1.9,10,1.86,1.18,-18
2023,228,21,9,8.8,-1.2,8.1,3.1,11.3,2.11,-0.51,-12
2023,228,22,7.4,7,-1.1,6.9,0.6,13.5,2.58,0.19,-4
2023,228,23,7.2,7.1,-2,6.8,-1.1,13.3,2.43,0.71,-1
2023,229,0,7.2,7.1,-0.7,6.9,1.4,13,2.38,-0.03,1
2023,229,1,7.6,7.5,0.2,6.6,3.5,12.4,2.26,-0.62,2
2023,229,2,7.9,7.7,-2.1,7.4,-0.6,12,2.29,0.76,5
2023,229,3,6.9,6.8,-1.8,6.4,-1.2,14,2.61,0.91,3
2023,229,4,5.6,4.8,0.8,4.5,1.5,13.9,2.55,0,-1
2023,229,5,6.8,6.7,-1.2,6.5,-1.1,10.5,1.89,1.03,-2
2023,229,6,7.4,7.4,-1.4,7.2,-0.6,9.4,1.67,1.08,-6
2023,229,7,7.3,6.6,-0.7,6.3,1.7,8.1,1.41,0.34,-6
2023,229,8,8.1,8,0.2,4.9,6.3,4.6,0.84,-1.07,-5
2023,229,9,7.8,7.7,0.2,4.9,5.9,4.5,0.86,-0.93,2
2023,229,10,7.3,7.2,-1.4,5.3,4.7,4.7,0.93,-0.52,5
2023,229,11,7.1,6.8,-2.4,5.5,3.2,4.7,0.95,-0.07,4
2023,229,12,7,6.6,-2.2,6.2,0.7,5.4,1.06,0.75,2
2023,229,13,6.6,6.4,0,6.2,-1.7,7.3,1.39,1.39,2
2023,229,14,6.4,6.2,-1.4,6,0.6,7.6,1.51,0.66,0
2023,229,15,6.7,6.6,-2.2,6.1,1.3,7.5,1.49,0.39,4
2023,229,16,6.1,5.6,-2.3,5.1,0.8,10.6,2.1,0.32,13
2023,229,17,8.4,8.2,-4.9,6.2,-2.2,16.6,3.59,1.34,16
2023,229,18,7.1,5.4,-1,1.5,5.1,20.7,3.86,-1.44,17
2023,229,19,7.5,7.2,-0.7,1.6,7,21.7,4.03,-2.07,20
2023,229,20,7.3,6,-0.5,-2,5.7,25.9,4.92,-1.96,22
2023,229,21,9.1,8.6,1,-5.4,6.6,25.1,4.93,-2.48,23
2023,229,22,10.7,9.8,0.9,-7.3,6.5,25.5,5.45,-2.58,26
2023,229,23,10.9,10.1,-1.6,-3.1,9.5,25.5,5.44,-3.3,36
2023,230,0,9.1,8.4,4.7,-5.3,4.5,29.9,6.36,-1.77,32
2023,230,1,8.3,6.6,4.3,-4.9,-0.9,29.4,6.56,-0.06,32
2023,230,2,9.5,7.2,3.1,-1.1,-6.4,30,6.67,1.92,26
2023,230,3,10.1,8.5,6.1,-5.7,1.3,25.3,5.75,-0.91,15
2023,230,4,14,12.7,7.8,-9.9,-1.4,6.7,2.4,-0.71,8
2023,230,5,13.7,12.9,6.4,-9.7,-5.6,6.5,2.56,0.76,7
2023,230,6,12.7,11.8,6.7,-8.4,-4.8,6.3,2.23,0.45,-3
2023,230,7,13.3,11,7.6,-6.8,4.1,5.6,2.07,-2.76,-9
2023,230,8,11.6,9.8,7.1,-6,-3.2,5,2.05,0.04,-2
2023,230,9,10.1,9.7,8.2,-3.3,-4.1,4.3,2,0.95,-2
2023,230,10,10.3,9.8,8,-5.6,-1.2,4.1,1.97,-0.79,-8
2023,230,11,10.2,9.7,6.5,-6.7,-2.7,4.8,2.12,-0.42,-3
2023,230,12,10.6,9.9,5.6,-6.4,5.1,4.8,2.16,-3.56,0
2023,230,13,11.8,11.3,1.1,-2.9,10.8,4.6,2.14,-5.41,4
2023,230,14,11.1,10.2,6.2,-7.3,3.4,4.6,1.95,-2.9,3
2023,230,15,10.7,9.9,6.1,-7.5,-2.1,4,1.82,-0.47,2
2023,230,16,9.1,7.3,4.7,-5.6,0.9,5.3,2.77,-1.37,3
2023,230,17,8.3,7.7,3,-5.9,3.8,4.7,2.5,-2.71,2
2023,230,18,7.2,6.7,4.3,-5.1,0.3,4,1.99,-0.82,4
2023,230,19,6.9,6.3,4.4,-3.9,-2,3.3,1.63,0.48,2
2023,230,20,6.7,6.2,2.7,-5.5,-0.9,3.7,1.9,-0.1,-3
2023,230,21,6.5,5.5,2.6,-4.1,-2.6,3.8,1.79,0.85,-4
2023,230,22,6.6,5.7,3.3,-3.9,-2.5,3.5,1.55,0.84,-6
2023,230,23,6.1,5.5,2.8,-4.3,-1.9,3.3,1.42,0.5,-5
2023,231,0,3.5,3.3,2.7,-1.8,0.5,1.3,0.6,-0.39,-3
2023,231,1,3,2.9,1.8,-2.2,0.2,1.5,0.72,-0.35,0
2023,231,2,3.1,2.2,0.2,-2,0.9,1.6,0.78,-0.71,3
2023,231,3,3.2,2.5,1.3,-2,0.9,1.3,0.6,-0.68,1
2023,231,4,3.6,3.6,3,-2,-0.2,1.2,0.52,-0.23,-1
2023,231,5,2.9,1.5,-0.7,-0.9,-1,1.7,0.77,0.29,2
2023,231,6,2.9,2.2,-0.8,-1.7,-1,2.1,0.92,0.09,0
2023,231,7,3.3,3.2,2.4,-1.9,0.8,1.9,0.73,-0.66,0
2023,231,8,3.2,2.9,2.1,-2.1,0.4,2.3,0.9,-0.57,2
2023,231,9,3.3,2.3,1.7,-1.4,-0.7,2.4,0.95,-0.04,3
2023,231,10,3.2,2.4,1.4,-1.3,-1.5,2.7,1.05,0.31,5
2023,231,11,3.5,3,2,-2.1,-0.8,2.9,1.07,-0.13,7
2023,231,12,3.8,3.4,1.3,-3.1,0.2,3.1,1.16,-0.74,9
2023,231,13,4.2,3.8,0.9,-3.3,1.6,3.3,1.25,-1.29,11
2023,231,14,5.4,5,-0.9,-4.7,1.5,4.3,1.9,-1.62,14
2023,231,15,6,5,2.4,-4,1.8,4.6,1.82,-1.44,15
2023,231,16,6.6,6,-3.3,-4.8,1.3,5.7,2.36,-1.35,17
2023,231,17,7.1,6.5,-0.5,-6.5,0.3,5.9,2.44,-1.07,18
2023,231,18,7.9,6.6,0.5,-6.5,1.3,7.4,2.89,-1.38,17
2023,231,19,8.5,8.2,-6,0.9,-5.6,6.2,2.47,2.66,16
2023,231,20,8.1,6,-1.1,-5.9,0.6,2.8,1.19,-0.86,-1
2023,231,21,7.3,5.8,-1.1,-5.7,-0.1,2.6,1.31,-0.51,-2
2023,231,22,6.8,6.1,-1.2,-5.6,2,2.2,1.13,-1.54,-1
2023,231,23,7.3,6.8,-4.1,-5.4,0,2.2,1.16,-0.53,0
2023,232,0,8,7.5,-6.4,0.9,-3.8,1.8,0.96,2.08,0
2023,232,1,7.5,7.1,-5.3,1.3,-4.5,1.9,1.12,2.58,-4
2023,232,2,6.9,5.1,-2.7,-3.9,-1.9,2.3,1.37,0.49,-9
2023,232,3,7.7,7.4,2.5,-6.5,2.4,3.1,1.61,-2.19,-8
2023,232,4,8.3,7.3,5.3,-3.1,4,2.8,1.56,-2.57,-1
2023,232,5,8.6,6.9,4.5,-3.8,3.6,2.8,1.76,-2.65,3
2023,232,6,9.2,8.6,4.9,-6.1,3.7,2.8,1.76,-3.35,4
2023,232,7,8.9,8.4,5.7,-5.2,3.4,2.4,1.55,-3.11,4
2023,232,8,8,7.6,4,-6,2.5,2.2,1.55,-3.08,6
2023,232,9,6.8,5.8,4.5,-2.6,2.7,2,1.36,-2.19,8
2023,232,10,6.3,5,3.8,-2.7,1.8,1.8,1.31,-1.81,1
2023,232,11,6.7,6.4,2.4,-5.9,0.5,2,1.53,-2.12,-1
2023,232,12,7.2,6.7,3.7,-5.5,0.6,2,1.43,-1.98,-2
2023,232,13,7.2,6.5,3.7,-4.9,2,2.1,1.48,-2.46,-1
2023,232,14,7.3,7.1,4.6,-5.4,0.7,2,1.35,-1.81,-2
2023,232,15,7.6,6.7,6.3,-2.4,0.5,1.8,1.14,-0.81,-2
2023,232,16,7.9,7.4,6.8,-2.5,1.6,1.6,1.02,-1.37,0
2023,232,17,8,7.4,6.8,-2.9,0.4,1.7,1.09,-0.75,4
2023,232,18,7.9,6.5,6.2,-1.8,0.7,2,1.31,-0.7,6
2023,232,19,8.3,8.1,4.5,-6.7,0.8,2.7,1.91,-1.49,6
2023,232,20,7.8,7,5.8,-3.7,1,2.4,1.65,-1.1,6
2023,232,21,6.9,6.1,4.1,-4.5,-0.6,2.2,1.59,-0.19,7
2023,232,22,6.2,5.5,4.2,-3.6,0.2,2,1.48,-0.57,6
2023,232,23,6.8,5.5,3.3,-4.4,-0.4,2.1,1.6,-0.26,6
2023,233,0,6.9,6,4.4,-4.1,0.4,1.8,1.32,-0.75,5
2023,233,1,6.8,6.1,4.1,-4.5,0.4,1.8,1.31,-0.88,6
2023,233,2,6.7,6.3,4.7,-4.1,0.7,1.6,1.08,-1.03,8
2023,233,3,6.7,6.5,5.2,-3.8,-0.8,1.4,1.01,-0.18,9
2023,233,4,6.7,6.6,5.3,-3.9,-0.2,1.5,0.99,-0.64,5
2023,233,5,6.7,6.5,5.1,-4,0.1,1.6,1.01,-0.93,5
2023,233,6,6.2,5.5,5.2,-1.5,-1,1.5,1.01,0.17,8
2023,233,7,5.4,1.8,1.5,0.8,-0.7,2.2,1.64,0.63,9
2023,233,8,6,2.9,1.3,-1,-2.4,2.3,1.71,1.07,6
2023,233,9,6.4,6,3.2,-5.1,-0.4,2.2,1.45,-1.25,6
2023,233,10,5.2,1.5,0.7,1.3,0.2,2.5,1.74,0.31,12
2023,233,11,5.3,3.3,3,-0.6,-1.2,2.8,1.83,0.42,10
2023,233,12,4.8,3.3,0.9,-2.4,-2.1,2.3,1.62,0.43,1
2023,233,13,4.7,4.1,2.1,-3.5,0.2,1.9,1.27,-1.09,0
2023,233,14,4.5,4.4,2.8,-3.3,-0.6,1.8,1.16,-0.53,-1
2023,233,15,4.4,4.3,3.1,-3,-0.5,1.9,1.21,-0.47,-2
2023,233,16,4.3,4.1,3.1,-2.5,-0.7,1.8,1.11,-0.17,-1
2023,233,17,4.3,4,3.2,-2.3,0,1.8,1.09,-0.39,0
2023,233,18,4.3,3.9,3.8,-0.5,-0.5,1.7,0.98,0.17,0
2023,233,19,4.5,4.1,3.7,-1.7,0.6,1.7,0.92,-0.54,1
2023,233,20,4.5,3.2,3.1,-1,-0.4,1.7,0.97,0.11,8
2023,233,21,4.3,3.9,3.4,-1.9,-0.1,1.6,0.88,-0.16,10
2023,233,22,4.3,4,3.3,-2.3,0,1.7,0.93,-0.21,10
2023,233,23,4.2,4,3.1,-2.3,0.8,1.8,0.98,-0.64,6
2023,234,0,4.3,4,2.8,-2.6,1.3,1.8,0.99,-0.96,3
2023,234,1,4.3,3.7,3,-1.8,-1.1,2,1.02,0.37,6
2023,234,2,3.5,2.9,1.4,-0.2,-2.5,2,1.09,1.28,3
2023,234,3,3.2,2.6,0.2,-1.6,-2,2,1.12,0.75,0
2023,234,4,3.5,3,-0.9,1.4,-2.5,1.9,1.06,1.48,-5
2023,234,5,2.6,2,-1.6,-0.3,-1.1,1.9,1.06,0.48,-5
2023,234,6,3.2,3.2,-3.1,0.2,0.4,1.5,0.82,-0.16,-8
2023,234,7,3.5,3.5,-3.4,0.4,0.1,1.5,0.76,0.05,-9
2023,234,8,3.2,3.2,-3.2,0.5,-0.3,1.7,0.84,0.26,-9
2023,234,9,3.2,3.2,-3.2,-0.2,0,1.9,0.91,-0.05,-9
2023,234,10,2.8,2.5,2.4,0.4,-0.6,2.4,0.92,0.32,-8
2023,234,11,3.3,3.1,2.6,1.5,-0.7,2.7,1.01,0.63,-7
2023,234,12,3.3,3.3,3,1.3,-0.2,2.6,0.93,0.35,-9
2023,234,13,3.2,3.1,3,0.8,0,2.9,1.01,0.17,-8
2023,234,14,3.4,3.2,2.9,-0.7,1,2.2,0.77,-0.52,-11
2023,234,15,3.1,2.7,2.7,0,0.3,2.7,0.95,-0.13,-11
2023,234,16,3.2,3,2.9,-0.8,-0.4,2.4,0.82,0.04,-6
2023,234,17,3.3,2.5,1.1,-2.2,0.1,3.1,1.1,-0.35,-1
2023,234,18,3.4,2.7,1,-2,1.5,2.7,0.97,-0.87,1
2023,234,19,3.6,3,1.7,-2.5,0.4,2.8,0.98,-0.43,1
2023,234,20,2.9,1.3,-0.2,-1.2,-0.4,3.1,1.14,0.04,1
2023,234,21,3.5,3.1,-1.8,-2.3,-0.9,3.2,1.19,0.18,-2
2023,234,22,3.3,3,0,-2.9,0.8,3.2,1.11,-0.56,-3
2023,234,23,3.4,2.7,1,-2.4,0.4,3.4,1.11,-0.38,1
2023,235,0,3.6,2.8,-0.7,-2.6,0.7,3.2,1.11,-0.52,3
2023,235,1,3.3,2.5,-0.1,-2.5,-0.6,3.5,1.16,0,4
2023,235,2,3.7,2.8,-0.4,-2.2,1.7,3.3,1.11,-0.93,6
2023,235,3,3.9,3,-1.1,-2.7,0.8,3.7,1.25,-0.68,10
2023,235,4,3.5,3.2,-1.4,-2.8,0.5,3.8,1.29,-0.6,12
2023,235,5,3.7,3.1,-1.4,-2.8,0.1,3.9,1.28,-0.46,11
2023,235,6,3.8,2.7,-0.4,-2.7,0,3.5,1.11,-0.45,9
2023,235,7,3.9,3.8,-0.6,-3.7,-0.6,3.9,1.23,-0.45,9
2023,235,8,3.6,3.3,-0.3,-3.3,0.3,3.9,1.22,-0.73,10
2023,235,9,4.3,3.7,0.1,-3.7,0.7,4.3,1.36,-0.98,12
2023,235,10,4.2,3.5,0.5,-2.9,1.9,4,1.26,-1.26,12
2023,235,11,3.9,3.4,1,-2.5,2.1,3.6,1.11,-1.24,12
2023,235,12,4.1,3.1,-1,-2.6,1.4,3.3,1.08,-1.03,11
2023,235,13,4.1,3.2,1.7,-2.5,1.2,3.1,0.96,-0.87,9
2023,235,14,4.4,3.4,-0.8,-3.3,0.6,3.5,1.14,-0.82,9
2023,235,15,4.5,4.4,-2.4,-3.6,-0.6,3.4,1.13,-0.38,9
2023,235,16,4.7,4.5,-1.7,-4.1,-0.4,3.2,1.02,-0.45,7
2023,235,17,4.8,4.7,-1.8,-4.3,0.9,3.3,1.02,-0.92,6
2023,235,18,4.7,4.4,-0.6,-4.4,0.4,3.4,1.03,-0.64,8
2023,235,19,5,4.9,-1,-4.8,0.3,3.5,1.09,-0.61,10
2023,235,20,5.4,4.5,0.8,-4.3,-1.1,4.2,1.25,0.04,12
2023,235,21,6.1,5.9,1.3,-5.7,-0.6,4.3,1.24,-0.24,13
2023,235,22,6,5.6,0.3,-5.5,1.1,3.9,1.11,-0.86,15
2023,235,23,5.9,5.4,-0.6,-5.1,1.4,3.8,1.1,-0.94,17
2023,236,0,5.2,4.4,2.7,-1.8,2.9,3.5,0.91,-1.17,15
2023,236,1,5.4,5.3,-0.2,-5.2,0.7,3.6,1,-0.73,14
2023,236,2,5.6,5.3,0.2,-5.3,0,3.9,1.11,-0.54,15
2023,236,3,5.7,5.4,0.2,-5.1,1.5,3.9,1.16,-1.19,18
2023,236,4,6.4,6.1,1.2,-5.9,-0.7,3.9,1.12,-0.51,17
2023,236,5,6.2,6,0.8,-5.9,-1,4.1,1.17,-0.51,16
2023,236,6,6.3,6.1,-0.3,-6,-1,3.9,1.14,-0.64,13
2023,236,7,5.8,5.5,2.9,-4.6,-0.3,3.7,1.02,-0.68,12
2023,236,8,5.6,4.4,2.9,-3.4,-0.3,4.2,1.22,-0.5,16
2023,236,9,6,5.2,3.4,-3.9,0.7,4,1.1,-0.95,15
2023,236,10,6.3,6.2,5.1,-0.6,3.5,3.7,0.94,-1.21,13
2023,236,11,6.2,6.1,5.4,-1.8,2.2,3.5,0.85,-1.01,10
2023,236,12,6.3,6.1,5.1,-3.3,0.7,3.8,0.96,-0.8,8
2023,236,13,7.4,6.7,4.8,-4.2,-2.1,5.1,1.49,-0.04,12
2023,236,14,7.5,6.4,5.7,-0.6,-2.8,5,1.43,0.84,13
2023,236,15,7.9,7.3,5.5,-3,-3.6,4.8,1.33,0.77,4
2023,236,16,8.1,6.3,3.8,-4.8,-1.5,5.2,1.59,-0.16,0
2023,236,17,6.7,3.7,0.5,-3.4,1.4,6.4,2.4,-1.07,6
2023,236,18,5.3,5.1,0,3.9,-3.3,5.2,2.03,1.99,8
2023,236,19,4.5,3.7,0,1.6,-3.3,4.5,1.86,1.73,1
2023,236,20,4.6,4.4,-0.1,2.1,-3.8,3.3,1.42,2.05,-6
2023,236,21,4.3,3.7,-2.9,1.8,-1.5,3.5,1.44,0.82,-9
2023,236,22,5,4.6,-3,3.3,-1,3.1,1.22,0.74,-5
2023,236,23,4.6,4.1,-2.1,2.2,2.8,2.8,1.09,-1.08,0
2023,237,0,4.2,3.9,-2,2.9,-1.5,2.8,1.12,1,4
2023,237,1,3,2.7,-0.5,2.3,-1.3,2.4,0.91,0.83,5
2023,237,2,2.5,1.8,0.8,1,-1.2,2.2,0.88,0.63,4
2023,237,3,2.8,2.1,1.9,0.6,-0.7,2.1,0.68,0.35,2
2023,237,4,2,1.6,0.9,-0.9,0.9,2,0.66,-0.52,1
2023,237,5,2.1,1.4,0.4,-1.2,0.7,1.7,0.59,-0.46,0
2023,237,6,3,2.7,-0.4,-1.4,2.3,1.1,0.33,-1.1,0
2023,237,7,2.5,2.1,1.4,0.1,1.6,1.5,0.56,-0.61,1
2023,237,8,2.7,1.7,-0.9,1.5,0.1,1.4,0.43,0.24,3
2023,237,9,3.3,3,-0.4,2.5,1.7,1,0.27,-0.08,4
2023,237,10,3.5,2.5,0.8,2.2,0.6,1.2,0.35,0.24,5
2023,237,11,3.2,3.1,1.4,2.7,0.7,1.4,0.43,0.33,4
2023,237,12,3.3,3.3,1.9,2.6,-0.7,1.5,0.43,0.77,0
2023,237,13,3.3,3.2,-0.4,3,-1.1,1.5,0.38,0.9,-4
2023,237,14,3.3,3.3,0.3,3.3,0.3,1.3,0.35,0.46,-7
2023,237,15,3.7,3.3,0.4,3.3,0,1.5,0.4,0.54,-7
2023,237,16,4,3.8,2.6,2.8,-0.1,2,0.58,0.44,-4
2023,237,17,4.3,3.9,0.1,3.7,1.2,1.9,0.49,0.04,-3
2023,237,18,4.5,4.1,0.3,4.1,-0.5,1.9,0.5,0.65,-3
2023,237,19,4.6,4.4,-0.1,4.2,-1,2.1,0.55,0.76,-2
2023,237,20,4.8,4.6,0.3,4.5,0.1,2.4,0.63,0.35,-1
2023,237,21,5,4.6,0.3,4.5,-0.2,2.2,0.57,0.42,-1
2023,237,22,4.9,4.6,-0.1,4.4,1.2,1.9,0.48,-0.11,-2
2023,237,23,5.3,5.3,-1.2,4.5,2.5,1.6,0.4,-0.56,-3
2023,238,0,5.6,5.6,-0.5,4.9,2.6,1.9,0.48,-0.56,0
2023,238,1,5.8,5.8,-1.1,5.5,1.5,1.5,0.39,-0.04,1
2023,238,2,7.5,7,-0.9,6.9,-0.4,2.9,0.82,0.9,6
2023,238,3,7.5,6.4,-0.5,6.3,-0.9,3.1,0.88,1.1,6
2023,238,4,7.5,7.2,-1.9,6.6,2.1,2.2,0.61,0.12,1
2023,238,5,7.6,7.5,-1.3,7.3,0.8,2.2,0.63,0.83,3
2023,238,6,7.4,6.9,-2,6.6,-0.9,2.4,0.69,1.41,-2
2023,238,7,7.7,7,-3,5.5,3.2,2.2,0.62,-0.15,-4
2023,238,8,7.5,7.1,-3,6.4,0.2,2.3,0.66,1.11,1
2023,238,9,6.9,6.5,-5.2,3.8,0.6,2.4,0.61,0.5,3
2023,238,10,6.9,6.6,-6.1,2.2,-1.2,2.8,0.72,0.75,5
2023,238,11,6.6,6.5,-5.5,2.8,-2.2,2.5,0.7,1.16,2
2023,238,12,6.6,6.4,-5.7,1.2,-2.5,2.4,0.65,0.97,-2
2023,238,13,6.1,5.4,-4.2,3.2,-1.2,3.8,0.97,0.95,0
2023,238,14,6.3,6.1,-4.3,1.9,-3.9,3.7,0.97,1.58,-3
2023,238,15,6.3,5.6,-4.4,0.7,-3.4,5,1.43,1.33,-7
2023,238,16,6.6,6.5,-5.5,-2,-2.7,5.4,1.54,0.66,-9
2023,238,17,6.5,6.5,-5.5,-2.1,-2.7,6,1.77,0.71,-5
2023,238,18,6.8,6.6,-6.2,-2.4,-0.5,6.8,2,-0.08,-4
2023,238,19,6.7,6.6,-6.6,0.3,0.3,7,2.03,-0.08,-3
2023,238,20,6.4,6.3,-6,0.7,1.8,7.5,2.18,-0.63,2
2023,238,21,6.8,6.6,-5.2,3.6,2,6.5,1.83,-0.46,8
2023,238,22,7.5,7.2,-4.2,5.8,0.1,5.8,1.63,0.42,10
2023,238,23,6.1,5.2,-3.6,2.4,-3,5.6,1.61,1.31,6
2023,239,0,5.6,5.3,-3.3,-1.7,-3.7,6.3,1.83,1.24,7
2023,239,1,5.6,4.9,-0.3,0.2,-4.8,5.7,1.67,1.86,2
2023,239,2,6,5.5,-0.3,5.2,-1.9,4.2,1.19,1.25,-3
2023,239,3,4.8,4.3,0.1,4,-1.4,4.2,1.12,0.98,-6
2023,239,4,4.8,4.7,-1.1,4,-2.1,5.6,1.52,1.27,-6
2023,239,5,5.1,5,-1.9,4.1,-2.1,5.2,1.36,1.29,-10
2023,239,6,4.1,3.8,0.6,3.6,-1.1,5.8,1.58,0.95,-10
2023,239,7,4.2,4.2,2.2,3.6,-0.7,5.1,1.34,0.87,-15
2023,239,8,3,3,1.4,2.5,-0.6,6,1.56,0.63,-11
2023,239,9,3.1,2.8,0,2.8,-0.1,6.3,1.67,0.56,-4
2023,239,10,4.2,3.8,0.5,3.7,0.3,6,1.5,0.59,-1
2023,239,11,4.4,4.3,1.6,4,-0.3,6.1,1.54,0.86,1
2023,239,12,5.4,4.6,-0.9,3.8,2.4,4.2,0.97,-0.07,2
2023,239,13,6.2,5.6,-0.2,5.2,2,3.3,0.78,0.25,4
2023,239,14,6.1,5.6,-0.8,5.1,-2,3.4,0.8,1.47,4
2023,239,15,6.2,6,1.7,5.7,-0.4,3.3,0.83,1,3
2023,239,16,6.1,6,1.1,5.8,1.3,3.2,0.78,0.36,0
2023,239,17,6.4,6,0.9,5.7,-1.8,2.8,0.64,1.29,-1
